time,longitude,latitude,pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
9/2/2025 23:52,-108.1436,38.9849,112.1,15948,-68.4,-80.9,-76.7,15,28,0.01,276,17.8
9/2/2025 23:52,-108.1434,38.9849,112,15953,-68.4,-80.9,-76.7,15,28,0.01,276,17.9
9/2/2025 23:52,-108.1432,38.9849,111.9,15957,-68.4,-81,-76.8,15,28,0.01,276,18
9/2/2025 23:52,-108.143,38.9849,111.8,15963,-68.4,-81,-76.8,15,28,0.01,275,18
9/2/2025 23:52,-108.1428,38.9849,111.7,15966,-68.4,-81,-76.8,15,28,0.01,275,18.1
9/2/2025 23:52,-108.1426,38.9849,111.6,15971,-68.4,-81,-76.8,15,28,0.01,275,18.2
9/2/2025 23:52,-108.1424,38.9848,111.6,15975,-68.4,-81,-76.8,15,28,0.01,275,18.2
9/2/2025 23:52,-108.1422,38.9848,111.5,15980,-68.4,-81,-76.8,15,28,0.01,275,18.2
9/2/2025 23:52,-108.142,38.9848,111.4,15985,-68.4,-81,-76.8,15,28,0.01,275,18.2
9/2/2025 23:52,-108.1418,38.9848,111.3,15989,-68.4,-81,-76.8,15,28,0.01,275,18.1
9/2/2025 23:52,-108.1416,38.9848,111.2,15993,-68.4,-81,-76.8,15,28,0.01,275,18.1
9/2/2025 23:52,-108.1414,38.9848,111.1,15997,-68.4,-81,-76.8,15,28,0.01,275,18.1
9/2/2025 23:52,-108.1412,38.9848,111.1,16002,-68.4,-81,-76.8,15,28,0.01,274,18.1
9/2/2025 23:52,-108.141,38.9847,111,16006,-68.4,-81,-76.8,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1408,38.9847,110.9,16010,-68.4,-80.9,-76.7,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1406,38.9847,110.8,16015,-68.3,-80.9,-76.7,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1403,38.9847,110.8,16019,-68.3,-80.9,-76.7,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1401,38.9847,110.7,16023,-68.3,-80.9,-76.7,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1399,38.9847,110.6,16027,-68.3,-80.9,-76.7,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1397,38.9846,110.5,16032,-68.3,-80.9,-76.7,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1395,38.9846,110.4,16036,-68.3,-80.8,-76.6,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1393,38.9846,110.4,16040,-68.2,-80.8,-76.6,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1391,38.9846,110.3,16045,-68.2,-80.8,-76.6,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1389,38.9845,110.2,16049,-68.2,-80.8,-76.6,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1387,38.9845,110.1,16053,-68.2,-80.8,-76.6,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1385,38.9845,110,16058,-68.1,-80.8,-76.6,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1383,38.9845,110,16062,-68.1,-80.7,-76.5,15,28,0.01,274,18.1
9/2/2025 23:52,-108.138,38.9845,109.9,16067,-68.1,-80.7,-76.5,15,28,0.01,274,18.1
9/2/2025 23:52,-108.1378,38.9844,109.8,16071,-68.1,-80.7,-76.5,15,28,0.01,275,18.1
9/2/2025 23:52,-108.1376,38.9844,109.7,16076,-68,-80.7,-76.5,15,28,0.01,275,18.1
9/2/2025 23:52,-108.1374,38.9844,109.6,16080,-68,-80.7,-76.5,15,28,0.01,275,18.1
9/2/2025 23:52,-108.1371,38.9843,109.5,16085,-68,-80.7,-76.5,15,28,0.01,275,18.1
9/2/2025 23:52,-108.137,38.9843,109.4,16090,-68,-80.6,-76.4,15,27,0.01,276,18.1
9/2/2025 23:52,-108.1368,38.9843,109.4,16093,-68,-80.6,-76.4,15,28,0.01,276,18.1
9/2/2025 23:52,-108.1366,38.9843,109.3,16098,-67.9,-80.6,-76.4,15,28,0.01,276,18.1
9/2/2025 23:52,-108.1364,38.9843,109.2,16102,-67.9,-80.6,-76.4,15,28,0.01,276,18.1
9/2/2025 23:52,-108.1362,38.9842,109.2,16106,-67.9,-80.5,-76.3,15,28,0.01,276,18.1
9/2/2025 23:52,-108.136,38.9842,109.1,16110,-67.9,-80.5,-76.3,15,28,0.01,276,18.1
9/2/2025 23:52,-108.1358,38.9842,109,16114,-67.8,-80.5,-76.3,15,28,0.01,277,18.1
9/2/2025 23:52,-108.1355,38.9842,108.9,16118,-67.8,-80.5,-76.2,15,28,0.01,277,18.1
9/2/2025 23:52,-108.1353,38.9841,108.9,16122,-67.8,-80.4,-76.2,15,28,0.01,277,18.1
9/2/2025 23:52,-108.1351,38.9841,108.8,16127,-67.8,-80.4,-76.2,15,28,0.01,277,18.1
9/2/2025 23:52,-108.1349,38.9841,108.7,16131,-67.8,-80.4,-76.2,15,28,0.01,277,18.2
9/2/2025 23:52,-108.1347,38.9841,108.6,16135,-67.7,-80.3,-76.1,15,28,0.01,278,18.2
9/2/2025 23:52,-108.1345,38.9841,108.6,16139,-67.7,-80.3,-76.1,15,28,0.01,278,18.2
9/2/2025 23:53,-108.1344,38.984,108.5,16143,-67.7,-80.3,-76.1,15,28,0.01,278,18.2
9/2/2025 23:53,-108.1341,38.984,108.4,16145,-67.7,-80.3,-76.1,15,28,0.01,278,18.2
9/2/2025 23:53,-108.1339,38.984,108.3,16152,-67.7,-80.3,-76.1,15,28,0.01,279,18.2
9/2/2025 23:53,-108.1337,38.9839,108.3,16156,-67.7,-80.3,-76.1,15,28,0.01,279,18.3
9/2/2025 23:53,-108.1335,38.9839,108.2,16160,-67.6,-80.3,-76.1,15,28,0.01,280,18.3
9/2/2025 23:53,-108.1333,38.9838,108.1,16164,-67.6,-80.3,-76.1,15,28,0.01,280,18.4
9/2/2025 23:53,-108.1331,38.9838,108,16169,-67.6,-80.3,-76.1,15,28,0.01,280,18.4
9/2/2025 23:53,-108.1329,38.9837,107.9,16173,-67.6,-80.3,-76.1,15,28,0.01,281,18.4
9/2/2025 23:53,-108.1326,38.9837,107.9,16177,-67.6,-80.3,-76.1,15,27,0.01,281,18.5
9/2/2025 23:53,-108.1324,38.9836,107.8,16181,-67.6,-80.3,-76.1,15,27,0.01,281,18.5
9/2/2025 23:53,-108.1322,38.9836,107.7,16185,-67.6,-80.3,-76.1,15,27,0.01,282,18.5
9/2/2025 23:53,-108.132,38.9835,107.7,16189,-67.5,-80.3,-76.1,15,27,0.01,282,18.6
9/2/2025 23:53,-108.1318,38.9834,107.6,16193,-67.5,-80.3,-76.1,15,27,0.01,282,18.6
9/2/2025 23:53,-108.1316,38.9834,107.5,16197,-67.5,-80.3,-76.1,15,27,0.01,283,18.7
9/2/2025 23:53,-108.1314,38.9834,107.4,16201,-67.5,-80.4,-76.2,15,27,0.01,283,18.7
9/2/2025 23:53,-108.1312,38.9833,107.4,16206,-67.5,-80.4,-76.2,15,27,0.01,284,18.8
9/2/2025 23:53,-108.131,38.9832,107.3,16210,-67.5,-80.4,-76.2,15,27,0.01,284,18.8
9/2/2025 23:53,-108.1308,38.9832,107.2,16214,-67.6,-80.4,-76.2,15,27,0.01,284,18.9
9/2/2025 23:53,-108.1306,38.9831,107.1,16218,-67.6,-80.4,-76.2,15,27,0.01,285,18.9
9/2/2025 23:53,-108.1304,38.9831,107.1,16222,-67.6,-80.4,-76.2,15,27,0.01,285,18.9
9/2/2025 23:53,-108.1302,38.983,107,16226,-67.6,-80.4,-76.2,15,27,0.01,285,19
9/2/2025 23:53,-108.13,38.983,106.9,16230,-67.6,-80.4,-76.2,15,27,0.01,286,19
9/2/2025 23:53,-108.1298,38.9829,106.8,16234,-67.6,-80.4,-76.2,15,27,0.01,286,19
9/2/2025 23:53,-108.1296,38.9829,106.8,16239,-67.6,-80.4,-76.2,15,27,0.01,286,19
9/2/2025 23:53,-108.1294,38.9828,106.7,16243,-67.6,-80.4,-76.2,15,27,0.01,287,19
9/2/2025 23:53,-108.1292,38.9828,106.6,16247,-67.6,-80.4,-76.2,15,27,0.01,287,19
9/2/2025 23:53,-108.1289,38.9827,106.6,16251,-67.6,-80.4,-76.2,15,27,0.01,287,19
9/2/2025 23:53,-108.1288,38.9827,106.5,16257,-67.6,-80.5,-76.2,15,27,0.01,288,18.9
9/2/2025 23:53,-108.1285,38.9826,106.4,16259,-67.6,-80.5,-76.3,15,27,0.01,288,18.9
9/2/2025 23:53,-108.1283,38.9826,106.3,16263,-67.6,-80.5,-76.3,15,27,0.01,288,18.9
9/2/2025 23:53,-108.1281,38.9825,106.3,16267,-67.6,-80.5,-76.3,15,27,0.01,289,18.9
9/2/2025 23:53,-108.1279,38.9825,106.2,16272,-67.6,-80.5,-76.3,15,27,0.01,289,18.9
9/2/2025 23:53,-108.1277,38.9824,106.1,16276,-67.6,-80.5,-76.3,15,27,0.01,289,18.9
9/2/2025 23:53,-108.1275,38.9823,106,16280,-67.6,-80.5,-76.3,15,27,0.01,289,18.9
9/2/2025 23:53,-108.1274,38.9823,106,16284,-67.7,-80.5,-76.3,15,27,0.01,290,18.9
9/2/2025 23:53,-108.1272,38.9822,105.9,16288,-67.7,-80.5,-76.3,15,27,0.01,290,18.9
9/2/2025 23:53,-108.127,38.9821,105.8,16292,-67.7,-80.5,-76.3,15,27,0.01,290,18.9
9/2/2025 23:53,-108.1268,38.982,105.8,16296,-67.7,-80.5,-76.3,15,27,0.01,291,18.9
9/2/2025 23:53,-108.1266,38.9819,105.7,16301,-67.7,-80.5,-76.3,15,27,0.01,291,18.9
9/2/2025 23:53,-108.1264,38.9819,105.6,16305,-67.7,-80.5,-76.3,15,27,0.01,291,18.9
9/2/2025 23:53,-108.1262,38.9818,105.5,16309,-67.7,-80.5,-76.3,15,27,0.01,292,18.9
9/2/2025 23:53,-108.126,38.9817,105.5,16313,-67.7,-80.5,-76.3,15,27,0.01,292,18.9
9/2/2025 23:53,-108.1259,38.9816,105.4,16317,-67.7,-80.5,-76.3,15,27,0.01,292,18.9
9/2/2025 23:53,-108.1257,38.9815,105.3,16322,-67.7,-80.5,-76.3,15,27,0.01,293,18.9
9/2/2025 23:53,-108.1255,38.9815,105.2,16326,-67.7,-80.5,-76.3,15,27,0.01,293,18.9
9/2/2025 23:53,-108.1253,38.9814,105.2,16331,-67.7,-80.6,-76.3,15,27,0.01,294,18.9
9/2/2025 23:53,-108.1251,38.9813,105.1,16335,-67.7,-80.6,-76.4,14,27,0.01,294,18.8
9/2/2025 23:53,-108.1249,38.9812,105,16340,-67.7,-80.6,-76.4,14,27,0.01,294,18.8
9/2/2025 23:53,-108.1247,38.9811,104.9,16344,-67.7,-80.6,-76.4,14,27,0.01,295,18.8
9/2/2025 23:53,-108.1245,38.981,104.8,16348,-67.7,-80.6,-76.4,14,27,0.01,295,18.8
9/2/2025 23:53,-108.1244,38.981,104.8,16352,-67.7,-80.7,-76.4,14,26,0.01,296,18.8
9/2/2025 23:53,-108.1241,38.9809,104.7,16357,-67.7,-80.7,-76.5,14,26,0.01,296,18.8
9/2/2025 23:53,-108.124,38.9808,104.6,16362,-67.7,-80.7,-76.5,14,26,0.01,297,18.8
9/2/2025 23:53,-108.1238,38.9807,104.6,16365,-67.7,-80.7,-76.5,14,26,0.01,297,18.8
9/2/2025 23:53,-108.1236,38.9806,104.5,16369,-67.7,-80.7,-76.5,14,26,0.01,297,18.8
9/2/2025 23:53,-108.1234,38.9806,104.4,16373,-67.7,-80.7,-76.5,14,26,0.01,298,18.8
9/2/2025 23:53,-108.1232,38.9805,104.3,16377,-67.7,-80.7,-76.5,14,26,0.01,298,18.8
9/2/2025 23:53,-108.123,38.9804,104.3,16382,-67.7,-80.7,-76.5,14,26,0.01,299,18.8
9/2/2025 23:53,-108.1229,38.9803,104.2,16386,-67.7,-80.8,-76.5,14,26,0.01,299,18.8
9/2/2025 23:53,-108.1227,38.9802,104.1,16390,-67.7,-80.8,-76.6,14,26,0.01,299,18.8
9/2/2025 23:54,-108.1225,38.9802,104.1,16394,-67.7,-80.8,-76.6,14,26,0.01,300,18.8
9/2/2025 23:54,-108.1223,38.9801,104,16398,-67.7,-80.8,-76.6,14,26,0.01,300,18.7
9/2/2025 23:54,-108.1221,38.98,103.9,16401,-67.7,-80.8,-76.6,14,26,0.01,300,18.5
9/2/2025 23:54,-108.122,38.9799,103.9,16405,-67.7,-80.8,-76.6,14,26,0.01,301,18.4
9/2/2025 23:54,-108.1218,38.9798,103.8,16409,-67.7,-80.8,-76.6,14,26,0.01,301,18.3
9/2/2025 23:54,-108.1217,38.9798,103.7,16413,-67.7,-80.8,-76.6,14,26,0.01,301,18.2
9/2/2025 23:54,-108.1216,38.9797,103.6,16418,-67.7,-80.8,-76.6,14,26,0.01,302,18.1
9/2/2025 23:54,-108.1214,38.9796,103.6,16422,-67.7,-80.8,-76.6,14,26,0.01,302,18
9/2/2025 23:54,-108.1213,38.9795,103.5,16426,-67.6,-80.8,-76.6,14,26,0.01,302,17.9
9/2/2025 23:54,-108.1212,38.9794,103.4,16430,-67.6,-80.8,-76.6,14,26,0.01,302,17.7
9/2/2025 23:54,-108.121,38.9793,103.4,16434,-67.6,-80.8,-76.6,14,26,0.01,303,17.6
9/2/2025 23:54,-108.1209,38.9793,103.3,16439,-67.6,-80.8,-76.5,14,26,0.01,303,17.5
9/2/2025 23:54,-108.1208,38.9792,103.2,16443,-67.6,-80.7,-76.5,14,26,0.01,303,17.4
9/2/2025 23:54,-108.1206,38.9791,103.1,16447,-67.5,-80.7,-76.5,14,26,0.01,304,17.3
9/2/2025 23:54,-108.1205,38.979,103.1,16451,-67.5,-80.7,-76.5,14,25,0.01,304,17.2
9/2/2025 23:54,-108.1204,38.9789,103,16456,-67.5,-80.7,-76.5,14,25,0.01,304,17.1
9/2/2025 23:54,-108.1202,38.9789,102.9,16460,-67.5,-80.7,-76.5,14,25,0.01,305,17
9/2/2025 23:54,-108.1201,38.9788,102.8,16464,-67.4,-80.7,-76.4,14,25,0.01,305,16.8
9/2/2025 23:54,-108.12,38.9787,102.8,16468,-67.4,-80.6,-76.4,14,25,0.01,306,16.7
9/2/2025 23:54,-108.1198,38.9786,102.7,16472,-67.4,-80.6,-76.4,14,25,0.01,306,16.6
9/2/2025 23:54,-108.1197,38.9785,102.6,16477,-67.4,-80.6,-76.4,14,25,0.01,306,16.5
9/2/2025 23:54,-108.1196,38.9785,102.6,16481,-67.3,-80.6,-76.4,14,25,0.01,306,16.3
9/2/2025 23:54,-108.1194,38.9784,102.5,16485,-67.3,-80.5,-76.3,14,25,0.01,306,16.1
9/2/2025 23:54,-108.1193,38.9783,102.4,16490,-67.3,-80.5,-76.3,14,25,0.01,307,15.9
9/2/2025 23:54,-108.1192,38.9782,102.3,16494,-67.2,-80.5,-76.3,14,25,0.01,307,15.7
9/2/2025 23:54,-108.119,38.9781,102.3,16498,-67.2,-80.5,-76.3,14,25,0.01,307,15.4
9/2/2025 23:54,-108.1189,38.9781,102.2,16503,-67.1,-80.5,-76.3,14,25,0.01,307,15.2
9/2/2025 23:54,-108.1188,38.978,102.1,16507,-67.1,-80.5,-76.2,14,25,0.01,307,15
9/2/2025 23:54,-108.1186,38.9779,102,16512,-67.1,-80.4,-76.2,14,25,0.01,307,14.8
9/2/2025 23:54,-108.1185,38.9778,102,16516,-67,-80.4,-76.2,14,25,0.01,307,14.6
9/2/2025 23:54,-108.1183,38.9777,101.9,16521,-67,-80.4,-76.2,14,25,0.01,307,14.4
9/2/2025 23:54,-108.1182,38.9777,101.8,16525,-67,-80.4,-76.2,14,25,0.01,307,14.2
9/2/2025 23:54,-108.1181,38.9776,101.7,16530,-66.9,-80.4,-76.1,13,25,0.01,308,13.9
9/2/2025 23:54,-108.1179,38.9775,101.6,16535,-66.9,-80.3,-76.1,13,25,0.01,308,13.7
9/2/2025 23:54,-108.1179,38.9775,101.6,16539,-66.9,-80.3,-76.1,13,25,0.01,308,13.5
9/2/2025 23:54,-108.1178,38.9774,101.5,16542,-66.9,-80.3,-76.1,13,25,0.01,308,13.4
9/2/2025 23:54,-108.1177,38.9773,101.4,16549,-66.8,-80.3,-76,13,25,0.01,308,13.1
9/2/2025 23:54,-108.1176,38.9773,101.3,16553,-66.8,-80.2,-76,13,25,0.01,308,12.9
9/2/2025 23:54,-108.1175,38.9772,101.3,16558,-66.7,-80.2,-76,13,25,0.01,309,12.6
9/2/2025 23:54,-108.1175,38.9772,101.2,16563,-66.7,-80.2,-75.9,13,25,0.01,309,12.4
9/2/2025 23:54,-108.1174,38.9771,101.1,16567,-66.7,-80.1,-75.9,14,25,0.01,309,12.2
9/2/2025 23:54,-108.1173,38.9771,101,16572,-66.7,-80.1,-75.9,14,25,0.01,309,12
9/2/2025 23:54,-108.1172,38.977,100.9,16577,-66.6,-80,-75.8,14,25,0.01,309,11.9
9/2/2025 23:54,-108.1171,38.977,100.9,16582,-66.6,-80,-75.8,14,25,0.01,309,11.7
9/2/2025 23:54,-108.1171,38.9769,100.8,16586,-66.6,-80,-75.7,14,25,0.01,309,11.5
9/2/2025 23:54,-108.117,38.9769,100.7,16591,-66.5,-79.9,-75.7,14,25,0.01,309,11.3
9/2/2025 23:54,-108.1169,38.9768,100.6,16596,-66.5,-79.9,-75.7,14,25,0.01,309,11.1
9/2/2025 23:54,-108.1168,38.9768,100.6,16600,-66.5,-79.9,-75.6,14,25,0.01,309,11
9/2/2025 23:54,-108.1167,38.9767,100.5,16605,-66.5,-79.8,-75.6,14,25,0.01,310,10.8
9/2/2025 23:54,-108.1167,38.9766,100.4,16609,-66.4,-79.8,-75.6,14,25,0.01,310,10.6
9/2/2025 23:54,-108.1166,38.9766,100.3,16614,-66.4,-79.8,-75.6,14,25,0.01,310,10.4
9/2/2025 23:54,-108.1165,38.9765,100.2,16619,-66.4,-79.8,-75.6,14,25,0.01,310,10.2
9/2/2025 23:54,-108.1164,38.9765,100.2,16623,-66.4,-79.8,-75.6,14,25,0.01,310,10
9/2/2025 23:54,-108.1163,38.9764,100.1,16628,-66.4,-79.8,-75.6,14,25,0.01,310,9.9
9/2/2025 23:54,-108.1163,38.9764,100,16634,-66.3,-79.8,-75.6,14,25,0.01,310,9.6
9/2/2025 23:54,-108.1162,38.9763,99.9,16637,-66.3,-79.8,-75.6,14,25,0.01,310,9.5
9/2/2025 23:54,-108.1161,38.9763,99.9,16642,-66.3,-79.8,-75.6,14,25,0.01,311,9.3
9/2/2025 23:54,-108.116,38.9762,99.8,16647,-66.3,-79.8,-75.6,13,25,0.01,311,9.1
9/2/2025 23:54,-108.116,38.9762,99.7,16651,-66.3,-79.8,-75.6,13,25,0.01,311,9
9/2/2025 23:54,-108.1159,38.9761,99.6,16656,-66.3,-79.8,-75.6,13,25,0.01,311,8.8
9/2/2025 23:55,-108.1158,38.9761,99.6,16661,-66.2,-79.8,-75.6,13,25,0.01,311,8.6
9/2/2025 23:55,-108.1157,38.976,99.5,16665,-66.2,-79.8,-75.6,13,24,0.01,311,8.5
9/2/2025 23:55,-108.1156,38.976,99.4,16670,-66.2,-79.8,-75.6,13,24,0.01,311,8.4
9/2/2025 23:55,-108.1156,38.9759,99.3,16674,-66.2,-79.9,-75.6,13,24,0.01,311,8.3
9/2/2025 23:55,-108.1155,38.9759,99.3,16679,-66.2,-79.9,-75.6,13,24,0.01,311,8.3
9/2/2025 23:55,-108.1154,38.9758,99.2,16684,-66.3,-79.9,-75.7,13,24,0.01,311,8.2
9/2/2025 23:55,-108.1154,38.9758,99.1,16688,-66.3,-79.9,-75.7,13,24,0.01,311,8.1
9/2/2025 23:55,-108.1153,38.9758,99,16693,-66.3,-79.9,-75.7,13,24,0.01,311,8
9/2/2025 23:55,-108.1153,38.9757,98.9,16698,-66.3,-79.9,-75.7,13,24,0.01,312,7.9
9/2/2025 23:55,-108.1152,38.9757,98.9,16702,-66.3,-79.9,-75.7,13,24,0.01,312,7.8
9/2/2025 23:55,-108.1152,38.9757,98.8,16707,-66.3,-80,-75.7,13,24,0.01,312,7.7
9/2/2025 23:55,-108.1151,38.9756,98.7,16712,-66.3,-80,-75.7,13,24,0.01,312,7.7
9/2/2025 23:55,-108.1151,38.9756,98.6,16717,-66.3,-80,-75.8,13,24,0.01,312,7.6
9/2/2025 23:55,-108.115,38.9756,98.6,16722,-66.3,-80,-75.8,13,24,0.01,312,7.5
9/2/2025 23:55,-108.115,38.9755,98.5,16727,-66.3,-80,-75.8,13,24,0.01,312,7.4
9/2/2025 23:55,-108.1149,38.9755,98.4,16731,-66.3,-80,-75.8,13,24,0.01,312,7.3
9/2/2025 23:55,-108.1149,38.9755,98.3,16736,-66.3,-80,-75.8,13,24,0.01,312,7.2
9/2/2025 23:55,-108.1148,38.9755,98.2,16741,-66.3,-80,-75.8,13,24,0.01,312,7.1
9/2/2025 23:55,-108.1148,38.9754,98.2,16746,-66.3,-80,-75.8,13,24,0.01,312,7.1
9/2/2025 23:55,-108.1147,38.9754,98.1,16751,-66.3,-80,-75.8,13,24,0.01,312,7
9/2/2025 23:55,-108.1146,38.9753,98,16756,-66.3,-80,-75.8,13,24,0.01,312,6.9
9/2/2025 23:55,-108.1146,38.9753,97.9,16761,-66.3,-80,-75.8,13,24,0.01,312,6.8
9/2/2025 23:55,-108.1145,38.9753,97.8,16766,-66.3,-80,-75.8,13,24,0.01,311,6.7
9/2/2025 23:55,-108.1145,38.9753,97.8,16771,-66.3,-80,-75.8,13,24,0.01,311,6.6
9/2/2025 23:55,-108.1144,38.9752,97.7,16776,-66.4,-80,-75.7,13,24,0.01,310,6.5
9/2/2025 23:55,-108.1144,38.9752,97.6,16781,-66.4,-80,-75.7,13,24,0.01,310,6.4
9/2/2025 23:55,-108.1143,38.9752,97.5,16788,-66.4,-80,-75.7,13,24,0.01,309,6.3
9/2/2025 23:55,-108.1143,38.9751,97.4,16791,-66.4,-79.9,-75.7,13,24,0.01,308,6.3
9/2/2025 23:55,-108.1142,38.9751,97.4,16796,-66.4,-79.9,-75.7,13,25,0.01,308,6.2
9/2/2025 23:55,-108.1142,38.9751,97.3,16800,-66.4,-79.9,-75.7,13,24,0.01,307,6.1
9/2/2025 23:55,-108.1141,38.975,97.2,16805,-66.3,-80,-75.7,13,24,0.01,307,6
9/2/2025 23:55,-108.1141,38.975,97.1,16809,-66.3,-80,-75.8,13,24,0.01,306,5.9
9/2/2025 23:55,-108.114,38.975,97.1,16814,-66.3,-80,-75.8,13,24,0.01,305,5.8
9/2/2025 23:55,-108.114,38.9749,97,16819,-66.3,-80.1,-75.8,13,24,0.01,305,5.7
9/2/2025 23:55,-108.1139,38.9749,96.9,16823,-66.3,-80.1,-75.9,13,24,0.01,304,5.7
9/2/2025 23:55,-108.1139,38.9749,96.8,16828,-66.3,-80.1,-75.9,13,24,0.01,303,5.6
9/2/2025 23:55,-108.1138,38.9749,96.8,16833,-66.3,-80.1,-75.9,13,23,0.01,302,5.5
9/2/2025 23:55,-108.1137,38.9749,96.7,16838,-66.3,-80.2,-76,13,23,0.01,302,5.4
9/2/2025 23:55,-108.1137,38.9749,96.6,16843,-66.3,-80.2,-76,13,23,0.01,301,5.3
9/2/2025 23:55,-108.1136,38.9749,96.5,16848,-66.3,-80.2,-76,13,23,0.01,300,5.3
9/2/2025 23:55,-108.1136,38.9748,96.4,16853,-66.3,-80.3,-76.1,12,23,0.01,299,5.2
9/2/2025 23:55,-108.1135,38.9748,96.4,16858,-66.3,-80.3,-76.1,12,23,0.01,298,5.2
9/2/2025 23:55,-108.1134,38.9748,96.3,16863,-66.3,-80.3,-76.1,12,23,0.01,297,5.2
9/2/2025 23:55,-108.1134,38.9748,96.2,16868,-66.3,-80.3,-76.1,12,23,0.01,296,5.2
9/2/2025 23:55,-108.1133,38.9748,96.1,16872,-66.2,-80.3,-76.1,12,22,0.01,296,5.2
9/2/2025 23:55,-108.1133,38.9748,96.1,16877,-66.2,-80.4,-76.1,12,22,0.01,295,5.2
9/2/2025 23:55,-108.1132,38.9748,96,16882,-66.2,-80.4,-76.2,12,22,0.01,294,5.3
9/2/2025 23:55,-108.1131,38.9748,95.9,16887,-66.2,-80.4,-76.2,12,22,0.01,293,5.3
9/2/2025 23:55,-108.1131,38.9748,95.8,16892,-66.2,-80.4,-76.2,12,22,0.01,292,5.3
9/2/2025 23:55,-108.113,38.9747,95.7,16897,-66.2,-80.4,-76.2,12,22,0.01,291,5.4
9/2/2025 23:55,-108.113,38.9747,95.7,16902,-66.2,-80.4,-76.2,12,22,0.01,290,5.4
9/2/2025 23:55,-108.1129,38.9747,95.6,16906,-66.2,-80.4,-76.2,12,22,0.01,290,5.4
9/2/2025 23:55,-108.1128,38.9747,95.5,16911,-66.2,-80.4,-76.2,12,22,0.01,289,5.4
9/2/2025 23:55,-108.1128,38.9747,95.4,16916,-66.1,-80.4,-76.2,12,22,0.01,288,5.4
9/2/2025 23:55,-108.1127,38.9747,95.4,16921,-66.1,-80.4,-76.2,12,22,0.01,287,5.4
9/2/2025 23:55,-108.1127,38.9747,95.3,16925,-66.1,-80.4,-76.2,12,22,0.01,286,5.4
9/2/2025 23:55,-108.1126,38.9747,95.2,16930,-66.1,-80.4,-76.2,12,22,0.01,285,5.5
9/2/2025 23:55,-108.1125,38.9747,95.1,16935,-66.1,-80.4,-76.1,12,22,0.01,285,5.5
9/2/2025 23:55,-108.1125,38.9746,95.1,16940,-66.1,-80.3,-76.1,12,22,0.01,284,5.5
9/2/2025 23:55,-108.1124,38.9746,95,16945,-66.1,-80.3,-76,12,22,0.01,283,5.5
9/2/2025 23:56,-108.1124,38.9746,94.9,16950,-66.1,-80.2,-76,12,22,0.01,282,5.6
9/2/2025 23:56,-108.1123,38.9746,94.8,16955,-66,-80.2,-76,12,22,0.01,282,5.6
9/2/2025 23:56,-108.1122,38.9746,94.8,16960,-66,-80.1,-75.9,12,23,0.01,281,5.6
9/2/2025 23:56,-108.1122,38.9746,94.7,16965,-66,-80.1,-75.9,12,23,0.01,281,5.5
9/2/2025 23:56,-108.1121,38.9746,94.6,16970,-66,-80.1,-75.8,12,23,0.01,280,5.5
9/2/2025 23:56,-108.1121,38.9746,94.5,16975,-66,-80,-75.8,12,23,0.01,280,5.5
9/2/2025 23:56,-108.112,38.9746,94.4,16980,-66,-80,-75.8,13,23,0.01,279,5.5
9/2/2025 23:56,-108.1119,38.9746,94.4,16985,-66,-79.9,-75.7,13,23,0.01,279,5.5
9/2/2025 23:56,-108.1119,38.9746,94.3,16990,-66,-79.9,-75.7,13,23,0.01,279,5.5
9/2/2025 23:56,-108.1118,38.9746,94.2,16994,-66,-79.9,-75.7,13,23,0.01,278,5.5
9/2/2025 23:56,-108.1117,38.9746,94.1,16999,-65.9,-79.9,-75.7,13,23,0.01,278,5.4
9/2/2025 23:56,-108.1117,38.9746,94.1,17003,-65.9,-79.9,-75.7,13,23,0.01,277,5.4
9/2/2025 23:56,-108.1116,38.9746,94,17008,-65.9,-79.9,-75.7,13,23,0.01,277,5.4
9/2/2025 23:56,-108.1115,38.9746,93.9,17013,-65.9,-79.9,-75.7,13,23,0.01,276,5.4
9/2/2025 23:56,-108.1115,38.9746,93.9,17018,-65.9,-79.9,-75.7,13,23,0.01,276,5.4
9/2/2025 23:56,-108.1114,38.9746,93.8,17023,-65.9,-79.9,-75.7,13,23,0.01,275,5.4
9/2/2025 23:56,-108.1113,38.9746,93.7,17028,-65.9,-79.9,-75.7,13,23,0.01,275,5.4
9/2/2025 23:56,-108.1113,38.9746,93.6,17033,-65.9,-79.9,-75.7,13,23,0.01,274,5.4
9/2/2025 23:56,-108.1112,38.9746,93.5,17038,-65.9,-79.9,-75.7,13,23,0.01,274,5.4
